TRABAJADOR;REGIONAL;VICEPRESIDENCIA;GERENCIA;FECHA INGRESO;FECHA RETIRO;Año Unificado;EDAD;Rangos Edad;RELACION LABORAL;Rotacion;MOTIVO RETIRO;GENERO;NIVEL DE CARGO;CARGO;ACCESO CREDITO;SGD(1/100);SDG DESCRIPCION;CARGA PRESTACIONAL;;;;;
203850962;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;ASEGURAMIENTO TECNOLOGICO               ;13/10/2020;12/11/2020;2020 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;79;REGULAR; $ 65.000.000 ;;;;;
203851963;8. DIRECCION NACIONAL;VP BANCA AGROPECUARIA                   ;VENTAS BANCA AGROPECUARIA               ;13/11/2018;12/11/2020;2020 12:00:00;41;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;74;REGULAR; $ 65.000.000 ;;;;;
203852964;8. DIRECCION NACIONAL;VP BANCA EMPRESARIAL Y OFICIAL          ;MERCADEO Y PUBLICIDAD                   ;18/08/2020;13/11/2020;2020 12:00:00;35;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;91;BUENO; $ 65.000.000 ;;;;;
203853965;8. DIRECCION NACIONAL;VP FINANCIERA;TESORERIA                               ;15/10/2019;16/11/2020;2020 12:00:00;32;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;77;REGULAR; $ 65.000.000 ;;;;;
203854966;8. DIRECCION NACIONAL;VP RIESGOS                              ;RIESGO DE CREDITO                       ;1/08/2012;16/11/2020;2020 12:00:00;38;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
203855967;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;VIVIENDA                                ;4/06/2012;30/11/2020;2020 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;91;BUENO; $ 65.000.000 ;;;;;
203856968;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;VIVIENDA                                ;4/06/2012;3/12/2020;2020 12:00:00;63; => 56 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;98;EXCELENTE; $ 65.000.000 ;;;;;
203857969;8. DIRECCION NACIONAL;VP BANCA AGROPECUARIA                   ;DESARROLLO COMERCIAL                    ;9/06/2014;4/12/2020;2020 12:00:00;32;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;70;REGULAR; $ 65.000.000 ;;;;;
203858970;8. DIRECCION NACIONAL;VP FINANCIERA;GESTION PRESUPUESTAL                    ;8/06/2020;7/12/2020;2020 12:00:00;30;Entre 25 y 30 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;80;REGULAR; $ 65.000.000 ;;;;;
203859971;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;17/11/2015;9/12/2020;2020 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;87;BUENO; $ 65.000.000 ;;;;;
203860972;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;GESTION DE SERVICIOS TECNOLOGICOS       ;10/12/2012;9/12/2020;2020 12:00:00;34;Entre 31 y 35 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;96;EXCELENTE; $ 65.000.000 ;;;;;
203861973;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;GESTION DE INFRAESTRUCTURA FISICA       ;23/04/2012;16/12/2020;2020 12:00:00;27;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;71;REGULAR; $ 65.000.000 ;;;;;
203862974;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;8/06/2020;18/12/2020;2020 12:00:00;26;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;71;REGULAR; $ 65.000.000 ;;;;;
203863975;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERATIVA DE CONVENIOS                  ;22/02/2016;31/12/2020;2020 12:00:00;34;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;77;REGULAR; $ 65.000.000 ;;;;;
203864976;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DE TALENTO                              ;16/06/2000;31/12/2020;2020 12:00:00;49;Entre 46 y 55 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203865977;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DESEMPEÑO Y COMPENSACION                ;3/11/2009;14/01/2021;2021 12:00:00;50;Entre 46 y 55 años;0;Involuntaria;Terminacion No Prorroga                 ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203866978;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;1/04/2008;20/01/2021;2021 12:00:00;34;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;75;REGULAR; $ 65.000.000 ;;;;;
203867979;8. DIRECCION NACIONAL;VP CREDITO                              ;NACIONAL DE ANALISIS EMPRESARIAL Y OFICI;22/01/2018;21/01/2021;2021 12:00:00;35;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;75;REGULAR; $ 65.000.000 ;;;;;
203868980;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;13/02/2017;29/01/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;87;BUENO; $ 65.000.000 ;;;;;
203869981;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;INNOVACION DIGITAL                      ;3/02/2020;29/01/2021;2021 12:00:00;31;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;70;REGULAR; $ 65.000.000 ;;;;;
203870982;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DESEMPEÑO Y COMPENSACION                ;5/10/2020;29/01/2021;2021 12:00:00;28;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;73;REGULAR; $ 65.000.000 ;;;;;
203871983;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;ASEGURAMIENTO TECNOLOGICO               ;23/05/2016;29/01/2021;2021 12:00:00;49;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
203872984;8. DIRECCION NACIONAL;VP BANCA AGROPECUARIA                   ;VENTAS MICROFINANZAS                    ;20/02/2017;31/01/2021;2021 12:00:00;40;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;86;BUENO; $ 65.000.000 ;;;;;
203873985;8. DIRECCION NACIONAL;VP CREDITO                              ;NORMALIZACION Y COBRO JURIDICO          ;7/01/2014;1/02/2021;2021 12:00:00;60; => 56 años;0;Involuntaria;Trminacion Por Reconocimiento Pension   ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;79;REGULAR; $ 65.000.000 ;;;;;
203874986;8. DIRECCION NACIONAL;VP BANCA AGROPECUARIA                   ;SERVICIO AL CLIENTE                     ;3/02/2020;2/02/2021;2021 12:00:00;51;Entre 46 y 55 años;0;Involuntaria;Terminacion Mutuo Acuerdo               ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;72;REGULAR; $ 65.000.000 ;;;;;
203875987;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;8/10/2020;8/02/2021;2021 12:00:00;27;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;92;BUENO; $ 65.000.000 ;;;;;
203876988;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DE TALENTO                              ;5/11/2019;10/02/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203877989;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;INFRAESTRUCTURA TECNOLOGICA             ;13/07/2015;11/02/2021;2021 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;75;REGULAR; $ 65.000.000 ;;;;;
203878990;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DESEMPEÑO Y COMPENSACION                ;12/01/2021;12/02/2021;2021 12:00:00;40;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;73;REGULAR; $ 65.000.000 ;;;;;
203879991;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;23/11/2020;14/02/2021;2021 12:00:00;38;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;98;EXCELENTE; $ 65.000.000 ;;;;;
203880992;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;4/02/2021;15/02/2021;2021 12:00:00;27;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;90;BUENO; $ 65.000.000 ;;;;;
203881993;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;1/10/2018;26/02/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;100;EXCELENTE; $ 65.000.000 ;;;;;
203882994;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;1/06/2020;28/02/2021;2021 12:00:00;24;Entre 20 y 24 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;84;REGULAR; $ 65.000.000 ;;;;;
203883995;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERATIVA DE CONVENIOS                  ;2/01/2008;28/02/2021;2021 12:00:00;57; => 56 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;78;REGULAR; $ 65.000.000 ;;;;;
203884996;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;29/11/2004;28/02/2021;2021 12:00:00;57; => 56 años;0;Involuntaria;Ret. Ser. Oficial para Pension          ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;79;REGULAR; $ 65.000.000 ;;;;;
203885997;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;16/06/2000;28/02/2021;2021 12:00:00;62; => 56 años;0;Involuntaria;Ret. Ser. Oficial para Pension          ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;84;REGULAR; $ 65.000.000 ;;;;;
203886998;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;INNOVACION DIGITAL                      ;18/11/2019;1/03/2021;2021 12:00:00;27;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;91;BUENO; $ 65.000.000 ;;;;;
203887999;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DE TALENTO                              ;3/09/2020;2/03/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;80;REGULAR; $ 65.000.000 ;;;;;
203889000;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;15/02/2021;4/03/2021;2021 12:00:00;40;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;94;EXCELENTE; $ 65.000.000 ;;;;;
203890001;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERACION BANCARIA Y APOYO TRANSACCIONAL;9/10/2019;5/03/2021;2021 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;70;REGULAR; $ 65.000.000 ;;;;;
203891002;8. DIRECCION NACIONAL;VP CREDITO                              ;NORMALIZACION Y COBRO JURIDICO          ;26/01/2018;14/03/2021;2021 12:00:00;38;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203892003;8. DIRECCION NACIONAL;VP TALENTO HUMANO                       ;DE TALENTO                              ;10/03/2021;16/03/2021;2021 12:00:00;26;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;74;REGULAR; $ 65.000.000 ;;;;;
203893004;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;17/03/2020;16/03/2021;2021 12:00:00;36;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;90;BUENO; $ 65.000.000 ;;;;;
203894005;8. DIRECCION NACIONAL;PRESIDENCIA                             ;ADMINISTRACIÓN DEL RIESGO DE LAVADO DE A;15/10/2020;18/03/2021;2021 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;97;EXCELENTE; $ 65.000.000 ;;;;;
203895006;8. DIRECCION NACIONAL;VP BANCA AGROPECUARIA                   ;ADMINISTRACION DE CARTERA               ;22/01/2018;19/03/2021;2021 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;92;BUENO; $ 65.000.000 ;;;;;
203896007;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;SEGURIDAD BANCARIA                      ;9/11/2020;22/03/2021;2021 12:00:00;41;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;94;EXCELENTE; $ 65.000.000 ;;;;;
203897008;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;5/12/2016;23/03/2021;2021 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;73;REGULAR; $ 65.000.000 ;;;;;
203898009;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;1/06/2016;23/03/2021;2021 12:00:00;31;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;99;EXCELENTE; $ 65.000.000 ;;;;;
203899010;8. DIRECCION NACIONAL;VP JURIDICA                             ;ASESORIA JURIDICA INSTITUCIONAL         ;6/02/2017;24/03/2021;2021 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;98;EXCELENTE; $ 65.000.000 ;;;;;
203900011;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;VIVIENDA                                ;3/09/2018;24/03/2021;2021 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;77;REGULAR; $ 65.000.000 ;;;;;
203901012;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;1/12/2020;31/03/2021;2021 12:00:00;27;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;79;REGULAR; $ 65.000.000 ;;;;;
203902013;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;ASEGURAMIENTO TECNOLOGICO               ;4/02/2021;31/03/2021;2021 12:00:00;31;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;89;BUENO; $ 65.000.000 ;;;;;
203903014;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERATIVA DE DESEMBOLSOS Y CARTERA      ;27/06/2002;31/03/2021;2021 12:00:00;62; => 56 años;0;Involuntaria;Trminacion Por Reconocimiento Pension   ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;96;EXCELENTE; $ 65.000.000 ;;;;;
203904015;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;GESTION DE INFRAESTRUCTURA FISICA       ;1/02/2021;31/03/2021;2021 12:00:00;32;Entre 31 y 35 años;0;Involuntaria;Terminacion en Periodo de Prueba        ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
203905016;8. DIRECCION NACIONAL;VP CREDITO                              ;NACIONAL DE ANALISIS AGROPECUARIO       ;1/10/2018;31/03/2021;2021 12:00:00;38;Entre 36 y 45 años;0;Involuntaria;Terminacion No Prorroga                 ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;96;EXCELENTE; $ 65.000.000 ;;;;;
203906017;8. DIRECCION NACIONAL;PRESIDENCIA                             ;ADMINISTRACIÓN DEL RIESGO DE LAVADO DE A;4/06/2019;31/03/2021;2021 12:00:00;36;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;74;REGULAR; $ 65.000.000 ;;;;;
203907018;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;SEGURIDAD BANCARIA                      ;4/08/2008;31/03/2021;2021 12:00:00;59; => 56 años;0;Involuntaria;Trminacion Por Reconocimiento Pension   ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;72;REGULAR; $ 65.000.000 ;;;;;
203908019;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERATIVA DE DESEMBOLSOS Y CARTERA      ;1/07/2008;1/04/2021;2021 12:00:00;48;Entre 46 y 55 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203909020;8. DIRECCION NACIONAL;VP CREDITO                              ;NACIONAL DE ANALISIS EMPRESARIAL Y OFICI;17/12/2020;9/04/2021;2021 12:00:00;40;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;83;REGULAR; $ 65.000.000 ;;;;;
203910021;8. DIRECCION NACIONAL;VP OPERACIONES                          ;OPERATIVA DE DESEMBOLSOS Y CARTERA      ;4/06/2012;18/04/2021;2021 12:00:00;35;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
203911022;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;9/11/2015;19/04/2021;2021 12:00:00;32;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;71;REGULAR; $ 65.000.000 ;;;;;
203912023;8. DIRECCION NACIONAL;PRESIDENCIA                             ;OFICINA DE AUDITORIA INTERNA            ;23/11/2020;19/04/2021;2021 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;84;REGULAR; $ 65.000.000 ;;;;;
203913024;8. DIRECCION NACIONAL;VP FINANCIERA;PLANEACION FINANCIERA                   ;13/11/2018;21/04/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;73;REGULAR; $ 65.000.000 ;;;;;
203914025;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;GESTION DE SERVICIOS TECNOLOGICOS       ;16/09/2019;23/04/2021;2021 12:00:00;29;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;83;REGULAR; $ 65.000.000 ;;;;;
203915026;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;SERVICIOS ADMINISTRATIVOS               ;16/06/2015;23/04/2021;2021 12:00:00;37;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;87;BUENO; $ 65.000.000 ;;;;;
203916027;8. DIRECCION NACIONAL;VP ADMINISTRATIVA                       ;COMPRAS Y CONTRATACION                  ;8/07/2019;23/04/2021;2021 12:00:00;39;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;FEMENINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;82;REGULAR; $ 65.000.000 ;;;;;
203917028;8. DIRECCION NACIONAL;VP TECNOLOGÍA E INNOVACION              ;INTELIGENCIA DE NEGOCIOS Y ANALITICA    ;4/05/2015;28/04/2021;2021 12:00:00;39;Entre 36 y 45 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;81;REGULAR; $ 65.000.000 ;;;;;
203918029;8. DIRECCION NACIONAL;VP JURIDICA                             ;ASESORIA JURIDICA INSTITUCIONAL         ;20/02/2017;29/04/2021;2021 12:00:00;30;Entre 25 y 30 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;0;77;REGULAR; $ 65.000.000 ;;;;;
203919030;8. DIRECCION NACIONAL;VP FINANCIERA;IMPUESTOS                               ;15/03/2021;30/04/2021;2021 12:00:00;33;Entre 31 y 35 años;0;Voluntaria;Retiro Voluntario                       ;MASCULINO;Contribuyente;PROFESIONAL UNIVERSITARIO;1;92;BUENO; $ 65.000.000 ;;;;;
